fecha;vel_viento;presion_atmosferica;humedad_relativa;frentes_frios;radiacion_solar;luminosidad;contaminacion_atmosferica;cobertura_nubosa;temperatura
01/08/2022;27.0;1048.0;84.0;0;448.0;42.0;177.0;53.0;24.0
02/08/2022;22.0;931.0;59.0;0;805.0;62.0;29.0;60.0;19.0
03/08/2022;12.0;968.0;96.0;0;827.0;11.0;246.0;74.0;23.0
04/08/2022;33.0;1068.0;34.0;1;487.0;64.0;304.0;45.0;18.0
05/08/2022;30.0;1030.0;99.0;1;732.0;71.0;114.0;50.0;26.0
06/08/2022;25.0;1050.0;43.0;1;781.0;37.0;399.0;37.0;24.0
07/08/2022;34.0;1028.0;23.0;1;709.0;25.0;376.0;52.0;21.0
08/08/2022;28.0;1033.0;30.0;0;561.0;97.0;294.0;55.0;24.0
09/08/2022;28.0;992.0;97.0;0;471.0;55.0;339.0;47.0;22.0
10/08/2022;29.0;1036.0;42.0;1;518.0;65.0;156.0;48.0;19.0
11/08/2022;37.0;976.0;37.0;0;598.0;48.0;271.0;65.0;21.0
12/08/2022;23.0;919.0;30.0;1;240.0;4.0;377.0;41.0;21.0
13/08/2022;28.0;1066.0;98.0;0;221.0;46.0;189.0;80.0;18.0
14/08/2022;30.0;995.0;51.0;0;547.0;72.0;310.0;70.0;28.0
15/08/2022;23.0;1021.0;47.0;1;805.0;12.0;4.0;47.0;25.0
16/08/2022;30.0;933.0;89.0;1;809.0;89.0;27.0;44.0;27.0
17/08/2022;35.0;1091.0;29.0;1;141.0;74.0;286.0;46.0;31.0
18/08/2022;19.0;962.0;52.0;1;919.0;1.0;21.0;57.0;22.0
19/08/2022;23.0;1049.0;29.0;1;506.0;42.0;418.0;46.0;21.0
20/08/2022;33.0;1004.0;96.0;1;889.0;90.0;241.0;66.0;32.0
21/08/2022;19.0;1051.0;66.0;0;448.0;79.0;15.0;54.0;29.0
22/08/2022;18.0;943.0;99.0;1;463.0;82.0;289.0;44.0;24.0
23/08/2022;26.0;976.0;82.0;1;596.0;41.0;104.0;37.0;21.0
24/08/2022;26.0;954.0;88.0;1;399.0;71.0;130.0;46.0;23.0
25/08/2022;30.0;1057.0;37.0;0;722.0;24.0;154.0;35.0;19.0
26/08/2022;30.0;1021.0;42.0;0;123.0;96.0;6.0;57.0;28.0
27/08/2022;27.0;994.0;90.0;1;746.0;26.0;224.0;41.0;22.0
28/08/2022;17.0;992.0;38.0;1;997.0;72.0;172.0;47.0;22.0
29/08/2022;21.0;981.0;44.0;0;706.0;10.0;390.0;51.0;25.0
30/08/2022;21.0;1023.0;69.0;1;265.0;63.0;362.0;40.0;32.0
31/08/2022;31.0;979.0;46.0;1;566.0;67.0;48.0;56.0;20.0
01/09/2022;20.0;1015.0;39.0;1;392.0;36.0;95.0;41.0;16.0
02/09/2022;30.0;1138.0;46.0;0;675.0;52.0;454.0;47.0;24.0
03/09/2022;26.0;1068.0;90.0;1;641.0;4.0;240.0;50.0;26.0
04/09/2022;25.0;978.0;30.0;0;149.0;16.0;368.0;44.0;22.0
05/09/2022;19.0;938.0;25.0;1;568.0;15.0;396.0;69.0;17.0
06/09/2022;29.0;1033.0;69.0;0;552.0;42.0;257.0;30.0;26.0
07/09/2022;33.0;916.0;65.0;1;271.0;38.0;224.0;45.0;9.0
08/09/2022;15.0;1079.0;22.0;0;239.0;57.0;444.0;43.0;20.0
09/09/2022;22.0;917.0;75.0;1;915.0;57.0;360.0;49.0;26.0
10/09/2022;29.0;1033.0;70.0;1;752.0;53.0;459.0;41.0;23.0
11/09/2022;33.0;963.0;92.0;1;175.0;28.0;376.0;67.0;20.0
12/09/2022;31.0;967.0;63.0;0;838.0;66.0;12.0;65.0;26.0
13/09/2022;20.0;1048.0;22.0;1;563.0;33.0;169.0;56.0;14.0
14/09/2022;27.0;988.0;71.0;1;978.0;49.0;384.0;29.0;22.0
15/09/2022;27.0;943.0;48.0;0;571.0;66.0;366.0;59.0;35.0
16/09/2022;24.0;971.0;31.0;1;993.0;79.0;292.0;60.0;19.0
17/09/2022;30.0;1026.0;87.0;1;659.0;44.0;440.0;49.0;26.0
18/09/2022;32.0;986.0;28.0;0;465.0;8.0;87.0;53.0;17.0
19/09/2022;27.0;1023.0;23.0;0;488.0;13.0;137.0;29.0;28.0
20/09/2022;27.0;1057.0;46.0;0;301.0;60.0;124.0;74.0;9.0
21/09/2022;32.0;1049.0;51.0;0;831.0;70.0;37.0;70.0;30.0
22/09/2022;33.0;987.0;60.0;0;305.0;44.0;182.0;68.0;22.0
23/09/2022;16.0;971.0;32.0;1;851.0;10.0;438.0;51.0;27.0
24/09/2022;30.0;997.0;81.0;0;521.0;67.0;432.0;54.0;29.0
25/09/2022;27.0;960.0;35.0;0;396.0;98.0;27.0;45.0;22.0
26/09/2022;19.0;1085.0;43.0;1;645.0;11.0;264.0;48.0;23.0
27/09/2022;28.0;1031.0;52.0;0;163.0;58.0;233.0;52.0;25.0
28/09/2022;28.0;941.0;44.0;0;207.0;22.0;105.0;46.0;28.0
29/09/2022;16.0;1003.0;78.0;0;880.0;43.0;217.0;68.0;21.0
30/09/2022;29.0;1095.0;66.0;1;695.0;25.0;133.0;53.0;12.0
01/10/2022;38.0;959.0;69.0;0;605.0;60.0;105.0;55.0;12.0
02/10/2022;32.0;1001.0;92.0;1;963.0;92.0;411.0;61.0;19.0
03/10/2022;31.0;952.0;72.0;1;151.0;57.0;458.0;60.0;17.0
04/10/2022;35.0;1056.0;52.0;1;584.0;68.0;418.0;54.0;17.0
05/10/2022;29.0;1005.0;53.0;0;879.0;53.0;16.0;24.0;22.0
06/10/2022;31.0;981.0;74.0;1;285.0;32.0;255.0;68.0;8.0
07/10/2022;32.0;995.0;61.0;0;782.0;26.0;64.0;54.0;24.0
08/10/2022;36.0;1068.0;37.0;0;959.0;94.0;432.0;41.0;24.0
09/10/2022;27.0;1025.0;90.0;1;360.0;23.0;489.0;40.0;24.0
10/10/2022;36.0;1007.0;33.0;1;345.0;97.0;183.0;57.0;19.0
11/10/2022;42.0;933.0;31.0;1;757.0;15.0;372.0;50.0;14.0
12/10/2022;30.0;966.0;80.0;0;760.0;81.0;487.0;47.0;15.0
13/10/2022;30.0;959.0;63.0;1;807.0;91.0;176.0;49.0;16.0
14/10/2022;32.0;942.0;59.0;0;462.0;4.0;458.0;30.0;21.0
15/10/2022;35.0;916.0;74.0;1;985.0;40.0;106.0;47.0;12.0
16/10/2022;36.0;1051.0;91.0;0;821.0;70.0;416.0;36.0;28.0
17/10/2022;25.0;1005.0;32.0;1;586.0;94.0;453.0;53.0;21.0
18/10/2022;43.0;1066.0;43.0;1;363.0;59.0;17.0;47.0;11.0
19/10/2022;30.0;954.0;33.0;1;683.0;36.0;379.0;47.0;15.0
20/10/2022;34.0;978.0;53.0;0;439.0;51.0;352.0;59.0;19.0
21/10/2022;37.0;1060.0;59.0;0;816.0;50.0;332.0;32.0;23.0
22/10/2022;26.0;1068.0;64.0;1;730.0;72.0;222.0;70.0;18.0
23/10/2022;40.0;1028.0;69.0;1;590.0;51.0;371.0;46.0;20.0
24/10/2022;39.0;1026.0;92.0;0;955.0;52.0;399.0;39.0;33.0
25/10/2022;28.0;966.0;43.0;1;779.0;20.0;56.0;57.0;18.0
26/10/2022;34.0;1001.0;46.0;1;903.0;46.0;92.0;48.0;14.0
27/10/2022;29.0;942.0;37.0;0;470.0;63.0;495.0;46.0;25.0
28/10/2022;36.0;1001.0;62.0;0;346.0;5.0;432.0;39.0;29.0
29/10/2022;30.0;1004.0;31.0;1;177.0;80.0;98.0;66.0;15.0
30/10/2022;35.0;1071.0;31.0;1;758.0;1.0;37.0;68.0;15.0
31/10/2022;28.0;951.0;84.0;1;663.0;59.0;405.0;44.0;14.0
01/11/2022;30.0;1016.0;75.0;1;788.0;34.0;65.0;47.0;21.0
02/11/2022;37.0;974.0;44.0;0;377.0;13.0;237.0;59.0;10.0
03/11/2022;32.0;1050.0;80.0;1;676.0;87.0;161.0;35.0;18.0
04/11/2022;43.0;1059.0;29.0;0;989.0;41.0;348.0;53.0;30.0
05/11/2022;37.0;977.0;60.0;0;835.0;91.0;155.0;43.0;21.0
06/11/2022;29.0;977.0;92.0;1;708.0;4.0;174.0;53.0;18.0
07/11/2022;28.0;968.0;54.0;0;791.0;10.0;191.0;45.0;19.0
08/11/2022;26.0;912.0;69.0;0;475.0;13.0;19.0;55.0;9.0
09/11/2022;31.0;1021.0;54.0;1;415.0;43.0;101.0;52.0;18.0
10/11/2022;30.0;905.0;89.0;0;395.0;40.0;191.0;52.0;23.0
11/11/2022;25.0;968.0;32.0;0;246.0;67.0;37.0;58.0;16.0
12/11/2022;34.0;886.0;61.0;1;371.0;21.0;134.0;42.0;4.0
13/11/2022;32.0;1001.0;92.0;0;423.0;90.0;419.0;42.0;28.0
14/11/2022;32.0;946.0;57.0;0;118.0;13.0;40.0;54.0;15.0
15/11/2022;35.0;1021.0;26.0;0;379.0;23.0;238.0;57.0;12.0
16/11/2022;25.0;1100.0;59.0;0;265.0;42.0;472.0;46.0;25.0
17/11/2022;30.0;946.0;83.0;0;482.0;38.0;285.0;47.0;16.0
18/11/2022;37.0;991.0;71.0;1;358.0;81.0;216.0;55.0;20.0
19/11/2022;32.0;933.0;42.0;0;148.0;91.0;304.0;43.0;26.0
20/11/2022;35.0;1041.0;81.0;1;824.0;20.0;315.0;46.0;18.0
21/11/2022;45.0;1024.0;98.0;0;648.0;14.0;388.0;48.0;29.0
22/11/2022;40.0;1024.0;67.0;1;288.0;67.0;352.0;61.0;17.0
23/11/2022;30.0;942.0;22.0;1;222.0;3.0;65.0;55.0;14.0
24/11/2022;26.0;943.0;53.0;0;257.0;55.0;84.0;46.0;18.0
25/11/2022;33.0;993.0;92.0;0;587.0;84.0;114.0;61.0;22.0
26/11/2022;28.0;963.0;59.0;0;523.0;49.0;164.0;51.0;15.0
27/11/2022;28.0;1013.0;54.0;1;931.0;77.0;192.0;53.0;24.0
28/11/2022;36.0;966.0;26.0;0;620.0;71.0;39.0;56.0;14.0
29/11/2022;28.0;928.0;56.0;1;981.0;81.0;37.0;44.0;22.0
30/11/2022;34.0;972.0;48.0;1;162.0;64.0;179.0;50.0;16.0
01/12/2022;36.0;978.0;67.0;1;257.0;23.0;230.0;62.0;14.0
02/12/2022;32.0;1101.0;73.0;0;194.0;32.0;420.0;53.0;20.0
03/12/2022;29.0;988.0;96.0;0;683.0;33.0;271.0;50.0;13.0
04/12/2022;35.0;1065.0;77.0;0;620.0;0.0;10.0;32.0;14.0
05/12/2022;33.0;995.0;91.0;1;706.0;54.0;329.0;57.0;16.0
06/12/2022;33.0;963.0;99.0;1;265.0;38.0;464.0;71.0;16.0
07/12/2022;29.0;962.0;46.0;0;281.0;47.0;445.0;45.0;23.0
08/12/2022;36.0;996.0;61.0;0;200.0;61.0;37.0;62.0;16.0
09/12/2022;32.0;1029.0;35.0;1;566.0;76.0;318.0;49.0;20.0
10/12/2022;36.0;998.0;38.0;1;875.0;15.0;451.0;48.0;14.0
11/12/2022;31.0;964.0;24.0;0;864.0;74.0;392.0;54.0;28.0
12/12/2022;36.0;1006.0;48.0;0;530.0;20.0;366.0;46.0;23.0
13/12/2022;25.0;977.0;44.0;0;259.0;86.0;417.0;59.0;17.0
14/12/2022;36.0;904.0;76.0;0;544.0;83.0;425.0;50.0;20.0
15/12/2022;39.0;974.0;26.0;0;291.0;82.0;295.0;41.0;4.0
16/12/2022;29.0;967.0;73.0;1;401.0;48.0;458.0;39.0;18.0
17/12/2022;33.0;1050.0;96.0;1;729.0;15.0;200.0;44.0;18.0
18/12/2022;37.0;1078.0;46.0;1;812.0;73.0;19.0;56.0;18.0
19/12/2022;44.0;913.0;78.0;1;571.0;56.0;128.0;43.0;15.0
20/12/2022;40.0;959.0;28.0;0;498.0;51.0;170.0;56.0;7.0
21/12/2022;26.0;963.0;36.0;1;900.0;24.0;357.0;54.0;17.0
22/12/2022;26.0;1009.0;86.0;1;322.0;58.0;373.0;47.0;23.0
23/12/2022;28.0;1096.0;42.0;1;135.0;69.0;154.0;50.0;14.0
24/12/2022;33.0;998.0;48.0;0;841.0;15.0;485.0;42.0;20.0
25/12/2022;28.0;996.0;91.0;0;369.0;68.0;20.0;40.0;12.0
26/12/2022;24.0;919.0;32.0;1;877.0;52.0;225.0;46.0;16.0
27/12/2022;29.0;1000.0;88.0;0;680.0;4.0;472.0;37.0;22.0
28/12/2022;35.0;1056.0;74.0;0;669.0;42.0;339.0;44.0;24.0
29/12/2022;24.0;953.0;54.0;1;696.0;73.0;380.0;40.0;21.0
30/12/2022;38.0;946.0;20.0;0;320.0;16.0;371.0;48.0;18.0
31/12/2022;36.0;1022.0;35.0;1;757.0;38.0;75.0;39.0;5.0
01/01/2023;42.0;1058.0;47.0;0;126.0;10.0;258.0;52.0;14.0
02/01/2023;40.0;1051.0;85.0;1;334.0;30.0;294.0;54.0;17.0
03/01/2023;29.0;976.0;47.0;0;999.0;17.0;144.0;48.0;20.0
04/01/2023;37.0;970.0;44.0;0;113.0;39.0;336.0;57.0;15.0
05/01/2023;35.0;880.0;47.0;1;254.0;69.0;478.0;34.0;16.0
06/01/2023;31.0;985.0;74.0;1;826.0;21.0;114.0;46.0;18.0
07/01/2023;38.0;958.0;42.0;0;824.0;82.0;32.0;55.0;17.0
08/01/2023;41.0;1049.0;79.0;0;863.0;66.0;199.0;51.0;22.0
09/01/2023;27.0;947.0;60.0;1;514.0;23.0;370.0;52.0;7.0
10/01/2023;25.0;1068.0;33.0;0;210.0;74.0;486.0;45.0;29.0
11/01/2023;27.0;1041.0;86.0;1;810.0;4.0;432.0;46.0;27.0
12/01/2023;31.0;1023.0;77.0;0;597.0;30.0;55.0;52.0;20.0
13/01/2023;34.0;1029.0;46.0;0;735.0;96.0;440.0;55.0;25.0
14/01/2023;21.0;931.0;33.0;1;664.0;41.0;415.0;41.0;16.0
15/01/2023;41.0;1023.0;22.0;0;492.0;96.0;129.0;66.0;21.0
16/01/2023;41.0;1090.0;50.0;1;390.0;37.0;414.0;51.0;19.0
17/01/2023;36.0;911.0;58.0;1;439.0;40.0;52.0;46.0;3.0
18/01/2023;37.0;1034.0;55.0;0;768.0;79.0;493.0;66.0;29.0
19/01/2023;32.0;992.0;51.0;1;470.0;37.0;337.0;48.0;11.0
20/01/2023;24.0;1079.0;38.0;0;957.0;43.0;254.0;46.0;24.0
21/01/2023;34.0;1082.0;65.0;0;794.0;79.0;108.0;37.0;31.0
22/01/2023;31.0;1020.0;50.0;1;970.0;3.0;401.0;49.0;17.0
23/01/2023;29.0;977.0;38.0;0;881.0;92.0;236.0;50.0;19.0
24/01/2023;25.0;954.0;65.0;0;533.0;40.0;241.0;53.0;15.0
25/01/2023;26.0;1016.0;73.0;0;858.0;20.0;165.0;60.0;23.0
26/01/2023;37.0;1020.0;50.0;0;892.0;86.0;206.0;61.0;26.0
27/01/2023;32.0;1034.0;39.0;1;497.0;38.0;258.0;58.0;10.0
28/01/2023;29.0;1049.0;25.0;0;619.0;2.0;127.0;68.0;18.0
29/01/2023;31.0;961.0;30.0;1;704.0;43.0;193.0;52.0;11.0
30/01/2023;40.0;998.0;94.0;0;220.0;58.0;177.0;40.0;25.0
31/01/2023;37.0;1115.0;28.0;1;434.0;42.0;77.0;55.0;11.0
01/02/2023;40.0;1077.0;51.0;1;781.0;82.0;288.0;44.0;18.0
02/02/2023;21.0;1007.0;77.0;1;702.0;16.0;290.0;45.0;25.0
03/02/2023;22.0;998.0;65.0;0;905.0;38.0;34.0;34.0;14.0
04/02/2023;41.0;954.0;22.0;0;927.0;57.0;96.0;47.0;20.0
05/02/2023;25.0;1141.0;97.0;0;571.0;82.0;340.0;43.0;19.0
06/02/2023;30.0;942.0;95.0;0;207.0;93.0;345.0;53.0;17.0
07/02/2023;25.0;1051.0;37.0;0;915.0;88.0;178.0;52.0;25.0
08/02/2023;34.0;983.0;38.0;0;585.0;19.0;12.0;51.0;20.0
09/02/2023;35.0;967.0;46.0;0;952.0;5.0;169.0;39.0;22.0
10/02/2023;23.0;996.0;46.0;0;174.0;15.0;119.0;39.0;15.0
11/02/2023;42.0;1051.0;87.0;1;150.0;78.0;358.0;59.0;25.0
12/02/2023;27.0;1039.0;37.0;1;394.0;71.0;334.0;45.0;11.0
13/02/2023;38.0;906.0;21.0;0;507.0;38.0;291.0;47.0;13.0
14/02/2023;22.0;1096.0;61.0;0;805.0;94.0;305.0;51.0;21.0
15/02/2023;38.0;973.0;23.0;0;528.0;82.0;182.0;48.0;18.0
16/02/2023;39.0;1076.0;75.0;1;378.0;36.0;91.0;37.0;10.0
17/02/2023;34.0;966.0;77.0;1;952.0;36.0;367.0;49.0;23.0
18/02/2023;36.0;960.0;96.0;0;779.0;43.0;330.0;55.0;19.0
19/02/2023;40.0;870.0;85.0;0;747.0;31.0;21.0;61.0;20.0
20/02/2023;29.0;990.0;72.0;1;315.0;18.0;216.0;73.0;3.0
21/02/2023;30.0;1083.0;94.0;0;371.0;4.0;233.0;64.0;20.0
22/02/2023;33.0;1066.0;60.0;0;980.0;92.0;237.0;44.0;24.0
23/02/2023;34.0;1009.0;57.0;1;505.0;14.0;43.0;56.0;10.0
24/02/2023;34.0;1044.0;42.0;1;949.0;73.0;64.0;65.0;19.0
25/02/2023;24.0;984.0;42.0;1;791.0;22.0;265.0;48.0;18.0
26/02/2023;35.0;1016.0;58.0;0;290.0;44.0;133.0;52.0;11.0
27/02/2023;26.0;983.0;82.0;0;544.0;19.0;133.0;54.0;16.0
28/02/2023;31.0;976.0;83.0;0;500.0;45.0;115.0;48.0;15.0
01/03/2023;32.0;929.0;66.0;1;829.0;60.0;58.0;53.0;19.0
02/03/2023;43.0;990.0;35.0;0;262.0;2.0;389.0;63.0;23.0
03/03/2023;29.0;970.0;73.0;1;664.0;60.0;48.0;52.0;6.0
04/03/2023;24.0;1006.0;44.0;0;920.0;2.0;490.0;62.0;31.0
05/03/2023;34.0;939.0;96.0;1;255.0;40.0;222.0;41.0;12.0
06/03/2023;35.0;894.0;67.0;1;276.0;36.0;10.0;58.0;18.0
07/03/2023;34.0;1005.0;26.0;0;160.0;98.0;185.0;44.0;24.0
08/03/2023;29.0;944.0;30.0;0;149.0;60.0;79.0;46.0;16.0
09/03/2023;31.0;992.0;81.0;0;736.0;82.0;439.0;48.0;22.0
10/03/2023;36.0;990.0;91.0;0;692.0;21.0;413.0;54.0;23.0
11/03/2023;29.0;1058.0;50.0;1;974.0;34.0;314.0;52.0;14.0
12/03/2023;37.0;1090.0;24.0;0;437.0;32.0;266.0;60.0;15.0
13/03/2023;30.0;1031.0;60.0;0;113.0;65.0;20.0;44.0;24.0
14/03/2023;39.0;1107.0;71.0;1;422.0;5.0;498.0;71.0;14.0
15/03/2023;39.0;1150.0;82.0;0;257.0;95.0;84.0;53.0;20.0
16/03/2023;35.0;950.0;74.0;0;804.0;46.0;462.0;54.0;24.0
17/03/2023;33.0;980.0;100.0;1;247.0;52.0;440.0;50.0;17.0
18/03/2023;37.0;1041.0;38.0;1;927.0;54.0;159.0;68.0;16.0
19/03/2023;36.0;1043.0;81.0;1;503.0;19.0;313.0;50.0;16.0
20/03/2023;28.0;925.0;88.0;0;415.0;93.0;446.0;67.0;30.0
21/03/2023;34.0;1013.0;33.0;0;289.0;41.0;325.0;63.0;21.0
22/03/2023;33.0;969.0;94.0;0;434.0;0.0;56.0;33.0;14.0
23/03/2023;21.0;1024.0;50.0;1;246.0;66.0;341.0;61.0;9.0
24/03/2023;23.0;1061.0;92.0;1;703.0;93.0;288.0;43.0;16.0
25/03/2023;30.0;1017.0;85.0;1;422.0;99.0;432.0;67.0;19.0
26/03/2023;38.0;1033.0;24.0;0;871.0;57.0;301.0;44.0;17.0
27/03/2023;29.0;1056.0;33.0;1;943.0;67.0;485.0;48.0;16.0
28/03/2023;29.0;1001.0;55.0;1;608.0;85.0;223.0;65.0;19.0
29/03/2023;28.0;1005.0;24.0;1;868.0;12.0;174.0;66.0;16.0
30/03/2023;40.0;997.0;58.0;1;620.0;41.0;65.0;58.0;11.0
31/03/2023;21.0;948.0;26.0;1;974.0;50.0;467.0;50.0;18.0
01/04/2023;23.0;994.0;63.0;0;166.0;86.0;309.0;43.0;23.0
02/04/2023;31.0;979.0;28.0;0;903.0;45.0;134.0;50.0;25.0
03/04/2023;23.0;951.0;78.0;0;715.0;39.0;357.0;40.0;28.0
04/04/2023;19.0;1006.0;61.0;0;800.0;47.0;470.0;63.0;34.0
05/04/2023;18.0;1042.0;43.0;1;140.0;42.0;232.0;58.0;27.0
06/04/2023;20.0;1016.0;28.0;1;483.0;70.0;330.0;55.0;26.0
07/04/2023;22.0;1017.0;99.0;0;343.0;88.0;331.0;55.0;25.0
08/04/2023;22.0;1094.0;55.0;1;833.0;21.0;206.0;69.0;29.0
09/04/2023;21.0;1058.0;90.0;0;356.0;71.0;5.0;64.0;31.0
10/04/2023;18.0;1060.0;37.0;0;598.0;22.0;345.0;65.0;31.0
11/04/2023;25.0;1028.0;95.0;1;910.0;42.0;202.0;40.0;37.0
12/04/2023;29.0;1098.0;97.0;0;708.0;89.0;336.0;68.0;34.0
13/04/2023;21.0;1043.0;78.0;1;259.0;34.0;459.0;52.0;32.0
14/04/2023;25.0;985.0;44.0;0;180.0;33.0;324.0;49.0;20.0
15/04/2023;16.0;986.0;21.0;0;300.0;42.0;18.0;58.0;22.0
16/04/2023;31.0;959.0;90.0;0;377.0;60.0;297.0;44.0;30.0
17/04/2023;12.0;913.0;87.0;1;137.0;93.0;90.0;56.0;29.0
18/04/2023;21.0;984.0;93.0;1;670.0;50.0;157.0;43.0;23.0
19/04/2023;23.0;1051.0;33.0;1;803.0;92.0;134.0;60.0;25.0
20/04/2023;30.0;1018.0;54.0;0;270.0;66.0;474.0;53.0;26.0
21/04/2023;21.0;1013.0;74.0;1;741.0;31.0;26.0;50.0;29.0
22/04/2023;34.0;1014.0;100.0;0;567.0;59.0;305.0;61.0;29.0
23/04/2023;26.0;954.0;82.0;1;358.0;44.0;291.0;52.0;20.0
24/04/2023;22.0;1080.0;82.0;1;867.0;12.0;250.0;44.0;33.0
25/04/2023;26.0;1056.0;62.0;0;310.0;17.0;443.0;61.0;26.0
26/04/2023;24.0;953.0;27.0;0;162.0;99.0;28.0;46.0;20.0
27/04/2023;24.0;972.0;30.0;0;451.0;63.0;260.0;62.0;31.0
28/04/2023;27.0;913.0;87.0;0;119.0;98.0;457.0;44.0;25.0
29/04/2023;22.0;1075.0;89.0;0;348.0;56.0;146.0;56.0;28.0
30/04/2023;21.0;956.0;25.0;1;856.0;22.0;7.0;38.0;23.0
01/05/2023;25.0;1022.0;28.0;1;485.0;79.0;498.0;28.0;27.0
02/05/2023;37.0;963.0;92.0;1;942.0;34.0;10.0;38.0;20.0
03/05/2023;27.0;1014.0;41.0;1;990.0;63.0;202.0;35.0;20.0
04/05/2023;27.0;986.0;67.0;1;548.0;24.0;72.0;46.0;17.0
05/05/2023;27.0;954.0;91.0;1;839.0;18.0;181.0;47.0;24.0
06/05/2023;35.0;1029.0;93.0;0;987.0;54.0;222.0;53.0;26.0
07/05/2023;28.0;1022.0;59.0;0;320.0;32.0;358.0;69.0;26.0
08/05/2023;24.0;868.0;23.0;1;518.0;13.0;64.0;53.0;21.0
09/05/2023;21.0;983.0;97.0;0;454.0;91.0;171.0;54.0;36.0
10/05/2023;33.0;997.0;99.0;1;399.0;24.0;453.0;60.0;23.0
11/05/2023;25.0;1005.0;40.0;1;578.0;77.0;157.0;44.0;25.0
12/05/2023;28.0;1036.0;38.0;1;344.0;90.0;446.0;57.0;20.0
13/05/2023;21.0;960.0;86.0;0;184.0;25.0;270.0;42.0;17.0
14/05/2023;23.0;979.0;48.0;0;948.0;96.0;114.0;68.0;21.0
15/05/2023;33.0;1123.0;34.0;1;474.0;51.0;170.0;69.0;23.0
16/05/2023;27.0;1017.0;60.0;1;590.0;27.0;1.0;60.0;21.0
17/05/2023;29.0;1068.0;44.0;0;460.0;35.0;65.0;32.0;25.0
18/05/2023;17.0;902.0;28.0;1;628.0;19.0;222.0;61.0;24.0
19/05/2023;30.0;985.0;96.0;0;359.0;15.0;33.0;36.0;22.0
20/05/2023;22.0;1048.0;26.0;0;363.0;72.0;414.0;60.0;26.0
21/05/2023;23.0;977.0;92.0;1;381.0;1.0;333.0;60.0;23.0
22/05/2023;23.0;1020.0;24.0;1;453.0;22.0;302.0;46.0;18.0
23/05/2023;27.0;942.0;69.0;1;496.0;68.0;470.0;55.0;31.0
24/05/2023;22.0;978.0;38.0;0;704.0;100.0;361.0;48.0;34.0
25/05/2023;18.0;938.0;23.0;1;583.0;46.0;397.0;48.0;28.0
26/05/2023;30.0;1020.0;71.0;0;882.0;43.0;191.0;49.0;28.0
27/05/2023;23.0;985.0;90.0;1;357.0;23.0;30.0;47.0;20.0
28/05/2023;17.0;992.0;86.0;1;786.0;99.0;264.0;41.0;25.0
29/05/2023;39.0;967.0;97.0;0;489.0;85.0;176.0;39.0;28.0
30/05/2023;23.0;972.0;43.0;0;471.0;32.0;445.0;62.0;33.0
31/05/2023;15.0;1014.0;55.0;1;722.0;63.0;108.0;44.0;25.0
01/06/2023;22.0;953.0;50.0;0;931.0;93.0;475.0;45.0;32.0
02/06/2023;26.0;1093.0;83.0;1;904.0;50.0;294.0;51.0;17.0
03/06/2023;26.0;1105.0;60.0;1;417.0;57.0;459.0;52.0;35.0
04/06/2023;23.0;986.0;47.0;1;933.0;87.0;485.0;59.0;27.0
05/06/2023;31.0;1000.0;55.0;1;267.0;30.0;432.0;59.0;22.0
06/06/2023;31.0;943.0;71.0;1;415.0;64.0;236.0;46.0;28.0
07/06/2023;17.0;1028.0;91.0;1;501.0;10.0;102.0;54.0;25.0
08/06/2023;27.0;1019.0;43.0;1;854.0;12.0;268.0;35.0;24.0
09/06/2023;24.0;991.0;87.0;0;339.0;3.0;241.0;39.0;24.0
10/06/2023;26.0;919.0;53.0;1;374.0;56.0;307.0;55.0;13.0
11/06/2023;28.0;975.0;47.0;1;589.0;20.0;412.0;54.0;21.0
12/06/2023;20.0;979.0;89.0;1;650.0;34.0;204.0;42.0;21.0
13/06/2023;22.0;1049.0;39.0;0;674.0;45.0;395.0;56.0;21.0
14/06/2023;29.0;957.0;22.0;1;339.0;48.0;265.0;72.0;23.0
15/06/2023;25.0;1020.0;77.0;0;131.0;4.0;331.0;50.0;27.0
16/06/2023;21.0;1007.0;47.0;0;956.0;61.0;9.0;49.0;29.0
17/06/2023;37.0;965.0;79.0;1;849.0;90.0;121.0;39.0;34.0
18/06/2023;22.0;1003.0;64.0;1;698.0;18.0;123.0;58.0;17.0
19/06/2023;19.0;1001.0;40.0;0;575.0;47.0;297.0;70.0;21.0
20/06/2023;26.0;1037.0;21.0;1;343.0;93.0;98.0;39.0;29.0
21/06/2023;16.0;905.0;86.0;1;178.0;66.0;313.0;44.0;19.0
22/06/2023;17.0;1030.0;73.0;1;606.0;78.0;114.0;54.0;22.0
23/06/2023;31.0;940.0;87.0;0;556.0;54.0;251.0;68.0;24.0
24/06/2023;25.0;1007.0;56.0;0;664.0;90.0;30.0;39.0;30.0
25/06/2023;22.0;1089.0;97.0;1;233.0;31.0;341.0;44.0;24.0
26/06/2023;33.0;1002.0;91.0;1;319.0;90.0;187.0;43.0;24.0
27/06/2023;27.0;1059.0;49.0;0;625.0;22.0;49.0;54.0;28.0
28/06/2023;32.0;1037.0;65.0;0;856.0;7.0;320.0;43.0;23.0
29/06/2023;23.0;1012.0;86.0;0;183.0;77.0;417.0;64.0;37.0
30/06/2023;21.0;968.0;26.0;0;433.0;66.0;127.0;54.0;29.0
01/07/2023;23.0;1075.0;21.0;1;198.0;57.0;48.0;42.0;19.0
